"Year","Quarter","Month","Group","Unit","Population","Deflator","Total Disposable Income (nominal $)","Total Factor Income (nominal $)","Total Posttax Income (nominal $)","Total Pretax Income (nominal $)","Disposable Income Per Unit (nominal $)","Factor Income Per Unit (nominal $)","Posttax Income Per Unit (nominal $)","Pretax Income Per Unit (nominal $)","Disposable Income Share","Factor Income Share","Posttax Income Share","Pretax Income Share"
"1993","2","4","Top 0.1%","Adults","185717.7840163326","0.56267589","208172209392.0562","320408454643.5319","241784346050.7834","326296533035.2036","1120906.1668200225","1725243.7957980062","1301891.185765603","1756948.2360747322","0.0451446796","0.0564112268","0.0425686381","0.0574478839"
"1993","2","5","Top 0.1%","Adults","185895.5553372923","0.5643934","207146122901.2421","320914382770.8547","241234501236.785","326969514331.1055","1114314.5543495775","1726315.5226523932","1297688.3755993233","1758888.2840035956","0.0448150715","0.0561991343","0.0422454432","0.0572595204"
"1993","2","6","Top 0.1%","Adults","186067.1662538907","0.56485325","205568531364.2193","319171596056.6572","238905948712.2319","325027196772.61304","1104808.2018066463","1715356.8922587023","1283976.9289883317","1746827.2523111887","0.0445380107","0.0559917129","0.0419108513","0.0570189506"
"1993","3","7","Top 0.1%","Adults","186236.0627603394","0.56630003","204403464795.9899","317298305527.1478","237202620926.075","323312292567.1577","1097550.3979539638","1703742.555680356","1273666.4285655709","1736034.8354400988","0.0440725621","0.0554335449","0.0414404423","0.0564842175"
"1993","3","8","Top 0.1%","Adults","186399.8309988345","0.56754386","202892011074.4834","316753191401.1982","235670163093.4807","322823408753.1855","1088477.4411396973","1699321.2370625956","1264326.0556118975","1731886.8103222905","0.0435996101","0.0550867354","0.0409855376","0.0561424105"
"1993","3","9","Top 0.1%","Adults","186561.6160929477","0.56813014","201160746378.0155","317356940547.6172","234253300198.3825","323415558517.4771","1078253.6654152605","1701083.7877256884","1255635.0288136126","1733558.9457820028","0.0433030925","0.0551098933","0.0406787212","0.0561619887"
"1993","4","10","Top 0.1%","Adults","186733.1244979554","0.56962925","200130215193.9431","320595569486.4236","234304500945.2598","326759684148.3574","1071744.5859271446","1716865.0197888908","1254755.9602786237","1749875.3101618844","0.0428679722","0.0551666558","0.0403180733","0.0562273486"
"1993","4","11","Top 0.1%","Adults","186907.559372759","0.57065672","200332260118.6066","323172836313.2059","234933489592.9201","329400797795.444","1071825.3493379261","1729051.7162480638","1256950.1756982477","1762372.7948771918","0.0426646985","0.055174152","0.0401093616","0.0562374297"
"1993","4","12","Top 0.1%","Adults","187082.2587372438","0.57097584","200224781004.9822","324322170666.0187","235545902146.9702","330711028283.8242","1070249.9657447315","1733580.5803025272","1259049.915993335","1767730.572188068","0.0424885483","0.055014777","0.0399556564","0.0560985189"
"1994","1","1","Top 0.1%","Adults","187263.1846902933","0.57159066","203682014875.9207","325424911429.1261","237839451522.2557","331769077992.0952","1087677.8327399578","1737794.3879750452","1270081.2063813203","1771672.7318335108","0.0428176466","0.0549512134","0.0401615422","0.0560224886"
"1994","1","2","Top 0.1%","Adults","187447.1849999999","0.57313216","205323166838.183","326001505872.2504","239170577524.5009","332170917545.6698","1095365.4323386245","1739164.5858658832","1275935.8190655196","1772077.385668235","0.0429188032","0.0548323827","0.0402277058","0.0558700575"
"1994","1","3","Top 0.1%","Adults","187634.3324527875","0.57471824","206567433337.5428","327448816194.4725","240462748255.5311","333584730989.5753","1100904.2462392603","1745143.3962751196","1281549.837453315","1777844.8465635243","0.0428823872","0.0547396757","0.0401981993","0.0557654176"
"1994","2","4","Top 0.1%","Adults","187822.2737694793","0.57518488","205966760060.6494","329018434375.2339","240615138860.3938","335050518430.4154","1096604.55028587","1751754.0799183883","1281078.830701991","1783869.9942565614","0.0424181129","0.0544896322","0.0398489236","0.0554886219"
"1994","2","5","Top 0.1%","Adults","188007.0896231505","0.57574403","206869289374.6429","330773751644.3571","241804142128.3189","336813437668.0032","1100327.0663319167","1759368.5020462486","1286143.743903496","1791493.2800838868","0.0423354823","0.0544321389","0.0397912965","0.0554260296"
"1994","2","6","Top 0.1%","Adults","188187.6509678433","0.57681453","206959783905.6815","332286935972.6651","242461784229.0598","338244044561.7015","1099752.203937366","1765721.2588802907","1288404.3293068714","1797376.4103123806","0.0423427389","0.0545306038","0.0397896692","0.0555082068"
"1994","3","7","Top 0.1%","Adults","188366.7524839431","0.57823032","207860110920.4983","334345571976.5667","244013126138.7584","340287480444.1819","1103486.1947742973","1774971.2598833875","1295415.0502730503","1806515.618902486","0.0423134415","0.0545204635","0.0397902944","0.055489388"
"1994","3","8","Top 0.1%","Adults","188543.5647037497","0.57936794","208759250247.279","336249188933.80896","245158501322.2269","342026185428.1456","1107220.236210625","1783403.1591698327","1300275.0940210226","1814043.2741131021","0.0423404421","0.0545766003","0.0397916719","0.055514264"
"1994","3","9","Top 0.1%","Adults","188718.6036773686","0.58004904","209569649819.2837","337808512010.1892","246201104450.7658","343547188990.2584","1110487.496916636","1790011.7181224125","1304593.716005173","1820420.3628889879","0.0422675835","0.0545012281","0.0397215052","0.0554270927"
"1994","4","10","Top 0.1%","Adults","188897.5490484526","0.58127761","210625114814.6115","339890216724.5944","247249940987.1101","345611954220.6095","1115023.0157861167","1799336.2986272094","1308910.2650224965","1829626.461336242","0.0420354056","0.0543071786","0.0395052464","0.0552213898"
"1994","4","11","Top 0.1%","Adults","189078.5713615932","0.58261335","210140208347.3477","339666697003.2066","246680091499.8136","345258556832.2191","1111390.9251275032","1796431.4758525924","1304643.3010542663","1826005.7411368305","0.0419091656","0.0542137324","0.0393722687","0.0551062414"
"1994","4","12","Top 0.1%","Adults","189260.0644387573","0.58319199","208330740352.4664","338420991785.4183","244895573132.5033","343808888037.2094","1100764.3951208743","1788126.7915077135","1293963.2767151943","1816595.0067530624","0.0413589674","0.0538102243","0.0389393277","0.0546669203"
"1995","1","1","Top 0.1%","Adults","189446.3324371919","0.58454394","211027482779.8278","343154069077.5731","247751195290.7986","348415193658.6469","1113916.960360216","1811352.4007720798","1307764.5373416601","1839123.4561068038","0.0417022458","0.0543499184","0.0392396841","0.0551831934"
"1995","1","2","Top 0.1%","Adults","189632.6699999999","0.58557105","212238085214.0009","344999921635.9777","249043659707.7375","350272185267.1326","1119206.333033232","1819306.3549438915","1313295.1179126338","1847108.8619230683","0.0418111991","0.0545051691","0.0393454198","0.0553381131"
"1995","1","3","Top 0.1%","Adults","189820.2422142424","0.58645308","214758802186.494","347862280740.9406","251487858431.9539","353155245386.0762","1131379.8764628298","1832587.9088718188","1324873.76213602","1860471.9984894139","0.0421025936","0.0547634827","0.0395913892","0.0555967468"
"1995","2","4","Top 0.1%","Adults","190008.4343894359","0.58761632","216843281230.6992","350603113626.2996","253961871202.1638","356003002887.3428","1141229.7666021674","1845197.6342677157","1336582.094464558","1873616.8424907343","0.042455924","0.0550702404","0.0398905218","0.0559184163"
"1995","2","5","Top 0.1%","Adults","190189.4763282333","0.58836466","220688093453.4283","355019399878.0028","257740229832.3603","360334414484.3024","1160359.1203572156","1866661.6404437765","1355176.084440899","1894607.5326608983","0.04295897","0.0555512341","0.0403295931","0.0563828946"
"1995","2","6","Top 0.1%","Adults","190360.8660453835","0.58901256","223501373295.4562","359117681928.2779","260920098902.4968","364590631431.7275","1174093.068278917","1886510.02377065","1370660.3900419925","1915260.4156823193","0.0432602305","0.0558427175","0.0405730155","0.0566937597"
"1995","3","7","Top 0.1%","Adults","190525.7293624123","0.59004605","225457163009.2009","362892252317.9916","263258720855.4996","368418347840.0264","1183342.343124393","1904688.954780007","1381748.9204029595","1933693.4128158207","0.0434190481","0.0561266991","0.0407168875","0.0569813922"
"1995","3","8","Top 0.1%","Adults","190689.1011065131","0.59154648","227374534642.9033","366780551045.2014","266023315700.5264","372395292963.4858","1192383.4835001861","1923447.8998373852","1395063.0327421487","1952892.3824307986","0.0436404069","0.0564467019","0.0409403899","0.057310798"
"1995","3","9","Top 0.1%","Adults","190855.7920249197","0.5920977","228851114442.3644","369495386569.1947","268179197965.5743","375101539141.5698","1199078.697137385","1935992.5242454803","1405140.4734447808","1965366.2860417329","0.0437200216","0.0565887215","0.0410720089","0.0574473114"
"1995","4","10","Top 0.1%","Adults","191028.9243109282","0.5937078","230809574342.3989","371805547520.3065","270646752233.9192","377514993662.451","1208244.1189205553","1946331.1582864658","1416784.150411699","1976219.020361486","0.0438924581","0.0567204338","0.0412882523","0.0575914326"
"1995","4","11","Top 0.1%","Adults","191206.4264942721","0.59371215","233175063567.0298","375009507135.688","273552916828.52","380813867078.3729","1219493.8624304815","1961280.8733022478","1430668.005485238","1991637.384059269","0.0441987997","0.0569824934","0.0415662191","0.0578644627"
"1995","4","12","Top 0.1%","Adults","191388.4858954722","0.59481913","234997303156.3777","378302982724.8553","275727520242.2446","383984389148.7399","1227854.9676427383","1976623.5202438845","1440669.3221494767","2006308.725167798","0.0443437194","0.0572429988","0.0417217701","0.0581026821"
"1996","1","1","Top 0.1%","Adults","191576.0727455924","0.5960651","237902585768.6859","384279080648.4238","279023688778.6451","389710552410.3354","1241817.8447817634","2005882.442108183","1456464.18563544","2034233.9563869226","0.044701529","0.0578960599","0.0420381248","0.0587143732"
"1996","1","2","Top 0.1%","Adults","191770.213","0.59671873","241475264021.6217","390499962280.8601","283505834791.6273","395998821892.5502","1259190.6753611504","2036291.0181512916","1478362.204205443","2064965.2294673633","0.0448977376","0.0581905398","0.0422467581","0.059009955"
"1996","1","3","Top 0.1%","Adults","191970.9110835316","0.59802866","243719607721.3058","395500931156.199","286570397613.8969","400930877066.3745","1269565.3020850485","2060212.815180661","1492780.317582608","2088498.0688137638","0.045053427","0.058544325","0.0424197999","0.0593480965"
"1996","2","4","Top 0.1%","Adults","192173.0790544878","0.59912002","243902993306.26398","399269308861.4466","287979573505.4764","404774875322.2593","1269183.9799117174","2077654.741371135","1498542.7455415023","2106303.740949539","0.0451368932","0.058901016","0.0424833292","0.0597132082"
"1996","2","5","Top 0.1%","Adults","192376.0286725701","0.59968072","246413889075.4508","403571213615.9457","291218523634.3838","409221930684.1471","1280897.0575791167","2097824.8506358154","1513798.3960051837","2127198.141618026","0.0452749254","0.059102289","0.0426484367","0.0599298267"
"1996","2","6","Top 0.1%","Adults","192574.1475965226","0.59942716","247543298209.8335","406530315372.0822","293158577229.5806","412312415866.1235","1285444.081146765","2111032.661683313","1522315.330943593","2141057.9821440624","0.0452385373","0.0591904435","0.0426836218","0.0600323119"
"1996","3","7","Top 0.1%","Adults","192765.315587392","0.60068142","247758453775.8285","408189009830.1735","294124135542.5898","413959784015.3853","1285285.4416307316","2117543.856820638","1525814.6137251842","2147480.643776461","0.0453047817","0.0594311913","0.0428236608","0.0602714001"
"1996","3","8","Top 0.1%","Adults","192954.3819578281","0.60105413","249440327833.0829","411841771505.1045","296883141208.231","417768578032.5315","1292742.4881576428","2134399.6820715694","1538618.2899599425","2165115.7843299904","0.0454403594","0.0596572063","0.0430049113","0.0605157319"
"1996","3","9","Top 0.1%","Adults","193144.9483879259","0.60238057","253401381653.2392","417860403159.7344","301898897604.7573","423892231451.4257","1311975.196701961","2163454.99402073","1563069.0842527363","2194684.5360928145","0.04585546","0.060061372","0.0433935876","0.0609283598"
"1996","4","10","Top 0.1%","Adults","193341.2111581018","0.60365802","258783371428.4319","425082953545.7164","308161610992.3782","431161970998.8184","1338480.1402574012","2198615.344341209","1593874.4210119992","2230057.2568889223","0.0465764602","0.0607216168","0.044019811","0.0615899833"
"1996","4","11","Top 0.1%","Adults","193541.194111476","0.60457605","261979024898.4577","430384786450.165","312260070662.4213","436522605478.3662","1353608.600490306","2223737.3724286915","1613403.6585646232","2255450.6159910206","0.0468577016","0.0610751405","0.0443122714","0.0619461475"
"1996","4","12","Top 0.1%","Adults","193743.4495574495","0.60551482","263651225209.1857","434247606597.4387","314887223765.4666","440410387234.7991","1360826.525033079","2241353.746871705","1625279.3293643463","2273162.722356747","0.0469401021","0.0612872539","0.0444414043","0.0621570339"
"1997","1","1","Top 0.1%","Adults","193949.8997946941","0.60694283","265727040219.0892","439800940514.4499","317528486323.4867","445570450235.5718","1370080.8327324474","2267600.761743119","1637167.570901593","2297348.184800461","0.0471219489","0.0618077214","0.0446240796","0.0626185435"
"1997","1","2","Top 0.1%","Adults","194161.834","0.60851717","268609584804.5208","444444448095.7484","321825697898.1789","451114708543.6362","1383431.4358841544","2289041.2546049003","1657512.6597649406","2323395.382347059","0.0474455933","0.0620791719","0.0449520135","0.0630108615"
"1997","1","3","Top 0.1%","Adults","194376.6254319203","0.60910416","271953765373.9536","449681467909.4279","325896351129.2224","456463236241.6072","1399107.3503290364","2313454.4439703072","1676623.155716665","2348344.2786770766","0.0477285755","0.0624252084","0.0452412407","0.0633666599"
"1997","2","4","Top 0.1%","Adults","194586.893811886","0.60930067","275116769340.8834","454354881077.9746","330144225720.4449","461539980347.7416","1413850.4600769693","2334971.6529069804","1696641.6352768696","2371896.5409557773","0.0481604981","0.062842227","0.0456625409","0.0638360044"
